Pincode,City,State,Delhivery,GATI,V-Xpress,Safexpress,Movin,DP World,Criticalog,Blue Dart,Baral,DTDC,Ethics,Ethics
743338,Raidighi,West Bengal,Serviceable,NSZ,NSZ,ODA-A,NSZ,ODA -B,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-2
854103,Katihar,Bihar,Serviceable,Serviceable,NSZ,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
721441,Ramnagarwb,West Bengal,ODA-A,ODA-A,ODA-C,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
522261,Tenali,Andhra Pradesh,Serviceable,NSZ,ODA-C,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
683545,Perumbavoor,Kerala,ODA-A,Serviceable,ODA-A,ODA-A,ODA-A,DIRECT,Serviceable,ODA-A,NSZ,ODA-B,NSZ,ODA-1
636457,Mettur,Tamil Nadu,ODA-A,ODA-A,ODA-B,ODA-A,NSZ,ODA -A,Serviceable,ODA-A,NSZ,ODA-B,NSZ,ODA-1
811304,Sheikhpura,Bihar,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
400093,Mumbai,Maharashtra,Serviceable,Serviceable,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,Serviceable,Regular
851216,Naugachia,Bihar,Serviceable,ODA-A,NSZ,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
781010,Guwahati,Assam,Serviceable,NSZ,Serviceable,Serviceable,NSZ,DIRECT,Serviceable,ODA-A,NSZ,Serviceable,Serviceable,Regular
571313,Chamarajanagar,Karnataka,Serviceable,ODA-A,ODA-C,ODA-A,NSZ,ODA -A,ODA-A,ODA-A,NSZ,ODA-B,NSZ,ODA-1
560090,Bangalore,Karnataka,Serviceable,Serviceable,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,ODA,Regular
211012,Allahabad,Uttar Pradesh,Serviceable,Serviceable,Serviceable,Serviceable,NSZ,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,NSZ,Regular
805129,Wazirganj,Bihar,Serviceable,ODA-A,NSZ,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
752066,Nayagarh,Odisha,ODA-A,ODA-A,ODA-B,ODA-A,NSZ,ODA -A,ODA-A,ODA-A,NSZ,ODA-C,NSZ,ODA-1
625604,Theni,Tamil Nadu,Serviceable,ODA-A,ODA-A,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
431214,Jalna,Maharashtra,ODA-A,NSZ,NSZ,Serviceable,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
144223,Talwara,Punjab,Serviceable,ODA-A,ODA-B,ODA-A,NSZ,ODA -B,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-2
625015,Madurai,Tamil Nadu,Serviceable,ODA-A,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,NSZ,Regular
414607,Ahmed Nagar,Maharashtra,Serviceable,ODA-A,Serviceable,ODA-A,NSZ,ODA -A,Serviceable,Serviceable,NSZ,ODA-B,NSZ,ODA-1
581112,Haveri,Karnataka,Serviceable,ODA-A,ODA-B,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
244902,Moradabad,Uttar Pradesh,ODA-A,NSZ,NSZ,Serviceable,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
271402,Gonda,Uttar Pradesh,ODA-A,NSZ,ODA-B,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
483504,Katni,Madhya Pradesh,Serviceable,NSZ,ODA-C,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
722135,Khatra,West Bengal,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
679589,Tirur,Kerala,ODA-A,ODA-A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
414303,Parner,Maharashtra,ODA-A,ODA-A,ODA-B,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
305023,Ajmer,Rajasthan,Serviceable,Serviceable,ODA-A,ODA-A,NSZ,NSZ,Serviceable,ODA-A,NSZ,NSZ,NSZ,NSZ
673615,Perambra,Kerala,Serviceable,NSZ,ODA-A,ODA-A,NSZ,NSZ,ODA-A,ODA-A,NSZ,NSZ,NSZ,NSZ
272002,Basti,Uttar Pradesh,Serviceable,ODA-A,ODA-A,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,ODA-D,NSZ,ODA-2
222302,Lambhua,Uttar Pradesh,Serviceable,NSZ,ODA-B,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
845406,Motipur,Bihar,Serviceable,ODA-A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
416709,Devgarh,Maharashtra,Serviceable,ODA-A,NSZ,Serviceable,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
173229,Dharampur,Himachal Pradesh,ODA-A,NSZ,Serviceable,ODA-A,NSZ,NSZ,ODA-A,ODA-A,NSZ,Serviceable,NSZ,NSZ
700055,Kolkata,West Bengal,Serviceable,NSZ,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,Serviceable,Serviceable,NSZ,ODA-1
831018,Jamshedpur,Jharkhand,Serviceable,NSZ,Serviceable,Serviceable,NSZ,DIRECT,ODA-A,Serviceable,NSZ,Serviceable,NSZ,Regular
423109,Shirdi,Maharashtra,ODA-A,ODA-A,ODA-B,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,ODA-C,NSZ,ODA-1
700032,Kolkata,West Bengal,Serviceable,Serviceable,Serviceable,ODA-A,Serviceable,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,Serviceable,Regular
521135,Pamarru,Andhra Pradesh,ODA-A,ODA-A,ODA-A,ODA-A,ODA-A,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
144514,Nawanshahr,Punjab,Serviceable,ODA-A,ODA-A,ODA-A,NSZ,ODA -A,ODA-A,ODA-A,NSZ,ODA-B,NSZ,ODA-1
272165,Sikriganj,Uttar Pradesh,ODA-A,ODA-A,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
641303,Mettupalayam,Tamil Nadu,ODA-A,NSZ,NSZ,Serviceable,NSZ,ODA -B,NSZ,NSZ,NSZ,Serviceable,NSZ,ODA-2
606209,Kallakurichi,Tamil Nadu,Serviceable,NSZ,ODA-C,Serviceable,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
622202,Aranthangi,Tamil Nadu,Serviceable,ODA-A,ODA-C,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
680589,Shoranur,Kerala,Serviceable,ODA-A,Serviceable,ODA-A,NSZ,ODA -A,Serviceable,ODA-A,NSZ,ODA-A,NSZ,ODA-1
160101,Panchkula,Haryana,Serviceable,Serviceable,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,Serviceable,Serviceable,NSZ,Regular
735101,Jalpaiguri,West Bengal,Serviceable,Serviceable,ODA-B,ODA-A,NSZ,ODA -A,ODA-A,Serviceable,NSZ,Serviceable,NSZ,ODA-1
458664,Mandsaur,Madhya Pradesh,ODA-A,ODA-A,ODA-C,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
495684,Korba,Chhattisgarh,Serviceable,NSZ,ODA-B,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,ODA-D,NSZ,NSZ
829122,Ramgarh,Jharkhand,Serviceable,Serviceable,ODA-C,ODA-A,NSZ,DIRECT,ODA-A,ODA-A,NSZ,ODA-B,NSZ,ODA-1
508207,Miryalaguda,Telangana,Serviceable,NSZ,ODA-C,ODA-A,NSZ,ODA -C,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-3
422004,Dindori-Mh,Maharashtra,Serviceable,ODA-A,Serviceable,Serviceable,NSZ,ODA -A,Serviceable,Serviceable,NSZ,Serviceable,NSZ,ODA-1
680011,Arimbur,Kerala,Serviceable,NSZ,Serviceable,Serviceable,NSZ,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,NSZ,ODA-1
202410,Chandausi,Uttar Pradesh,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -A,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-1
577227,Shimoga,Karnataka,Serviceable,ODA-A,ODA-C,ODA-A,NSZ,NSZ,Serviceable,ODA-A,NSZ,NSZ,NSZ,NSZ
767067,Saintala,Odisha,Serviceable,NSZ,ODA-C,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
131039,Sonipat,Haryana,Serviceable,ODA-A,ODA-A,Serviceable,NSZ,ODA -A,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA-1
607004,Cuddalore,Tamil Nadu,ODA-A,Serviceable,ODA-A,ODA-A,NSZ,ODA -A,NSZ,Serviceable,NSZ,ODA-D,NSZ,ODA-1
175015,Joginder Nagar,Himachal Pradesh,ODA-A,ODA-B,ODA-D,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
262580,Lohaghat,Uttarakhand,ODA-A,ODA-B,ODA-C,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
311029,Bijainagar,Rajasthan,Serviceable,ODA-A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
509411,Kosgi,Telangana,ODA-A,ODA-A,ODA-C,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
444810,Paratwada,Maharashtra,ODA-A,ODA-A,ODA-C,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
591239,Chikodi,Karnataka,Serviceable,ODA-B,NSZ,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
400704,Jasai,Maharashtra,Serviceable,ODA-A,ODA-A,Serviceable,NSZ,ODA -A,Serviceable,Serviceable,NSZ,Serviceable,NSZ,ODA-1
400013,Mumbai,Maharashtra,Serviceable,NSZ,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,Serviceable,Serviceable,Serviceable,Regular
691016,Kollam,Kerala,Serviceable,ODA-A,Serviceable,Serviceable,NSZ,DIRECT,Serviceable,Serviceable,NSZ,NSZ,NSZ,ODA-1
803205,Fatuha,Bihar,Serviceable,NSZ,NSZ,Serviceable,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
283102,Kirauli,Uttar Pradesh,ODA-A,ODA-A,ODA-A,Serviceable,NSZ,DIRECT,Serviceable,ODA-A,NSZ,NSZ,NSZ,Regular
382020,Gandhinagar,Gujarat,Serviceable,NSZ,Serviceable,Serviceable,Serviceable,DIRECT,NSZ,Serviceable,NSZ,Serviceable,NSZ,ODA-1
122004,Delhi Ncr,Haryana,Serviceable,Serviceable,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,Serviceable,Regular
585225,Chittapur,Karnataka,ODA-A,ODA-A,ODA-A,ODA-A,NSZ,ODA -A,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-1
393115,Jhagadia,Gujarat,ODA-A,ODA-A,ODA-A,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,ODA-B,NSZ,ODA-1
382820,Vijapur,Gujarat,Serviceable,NSZ,ODA-C,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
736207,Barobisha,West Bengal,ODA-A,ODA-A,ODA-B,ODA-A,NSZ,NSZ,NSZ,NSZ,NSZ,ODA-D,NSZ,NSZ
802115,Dumraon,Bihar,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
621022,Thuraiyur,Tamil Nadu,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
623601,Muthukulathur,Tamil Nadu,ODA-A,ODA-B,ODA-B,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
713377,Dubrajpur,West Bengal,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
682005,Cochin,Kerala,Serviceable,NSZ,Serviceable,Serviceable,Serviceable,ODA -A,Serviceable,Serviceable,NSZ,Serviceable,NSZ,ODA-1
431516,Parli,Maharashtra,Serviceable,ODA-A,NSZ,ODA-A,NSZ,ODA-D,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-4
508113,Ramannapeta,Telangana,Serviceable,NSZ,ODA-C,ODA-A,NSZ,ODA -B,Serviceable,ODA-A,NSZ,NSZ,NSZ,ODA-2
500092,Hyderabad,Telangana,Serviceable,NSZ,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,Serviceable,Regular
508210,Nakerakal,Telangana,ODA-A,NSZ,ODA-C,ODA-A,NSZ,ODA -C,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-3
425115,Pachora,Maharashtra,Serviceable,ODA-A,Serviceable,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
636013,Omalur,Tamil Nadu,Serviceable,Serviceable,Serviceable,Serviceable,NSZ,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,NSZ,Regular
360430,Upleta,Gujarat,ODA-A,ODA-A,ODA-C,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
755036,Mangalpur,Odisha,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
333701,Jhunjhunu,Rajasthan,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
843128,Muzaffarpur,Bihar,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,ODA-A,NSZ,ODA-1
743384,Howrah,West Bengal,Serviceable,NSZ,Serviceable,ODA-A,NSZ,NSZ,Serviceable,ODA-A,NSZ,NSZ,ODA,NSZ
148048,Sangrur,Punjab,ODA-A,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
141122,Ludhiana,Punjab,Serviceable,Serviceable,Serviceable,Serviceable,NSZ,DIRECT,ODA-A,ODA-A,NSZ,ODA-A,NSZ,Regular
832119,Seraikella,Jharkhand,Serviceable,NSZ,NSZ,Serviceable,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
795005,Imphal,Manipur,Serviceable,Serviceable,NSZ,ODA-A,NSZ,NSZ,Serviceable,Serviceable,NSZ,NSZ,NSZ,NSZ
227101,Lucknow,Uttar Pradesh,Serviceable,Serviceable,ODA-A,Serviceable,NSZ,ODA -A,ODA-A,ODA-A,NSZ,Serviceable,NSZ,ODA-1
331027,Churu,Rajasthan,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
781340,Nalbari,Assam,Serviceable,ODA-A,NSZ,ODA-A,NSZ,NSZ,Serviceable,ODA-A,NSZ,NSZ,NSZ,NSZ
495674,Korba,Chhattisgarh,Serviceable,ODA-A,ODA-A,ODA-A,NSZ,ODA -A,NSZ,Serviceable,NSZ,ODA-D,NSZ,ODA-1
416611,Devgad,Maharashtra,Serviceable,NSZ,ODA-C,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
202125,Aligarh,Uttar Pradesh,Serviceable,ODA-A,ODA-A,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
713434,Nabadwip,West Bengal,ODA-A,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
395650,Vyara,Gujarat,ODA-A,ODA-A,NSZ,Serviceable,NSZ,ODA -A,NSZ,NSZ,NSZ,NSZ,NSZ,ODA-1
629205,Tirunelveli,Tamil Nadu,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
785688,Sonari,Assam,ODA-A,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
531032,Anakapalle,Andhra Pradesh,ODA-A,ODA-A,ODA-A,ODA-A,Serviceable,ODA -A,ODA-A,NSZ,NSZ,NSZ,NSZ,ODA-1
226025,Lucknow,Uttar Pradesh,Serviceable,Serviceable,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,NSZ,Regular
802116,Buxar,Bihar,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -C,NSZ,NSZ,NSZ,NSZ,NSZ,ODA-1
735220,Jaigaon,West Bengal,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
713145,Manteswar,West Bengal,ODA-A,NSZ,NSZ,ODA-A,NSZ,ODA -A,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-1
754205,Chandikhol,Odisha,Serviceable,ODA-A,NSZ,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
212666,Bindki,Uttar Pradesh,Serviceable,ODA-A,ODA-C,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
331501,Churu,Rajasthan,ODA-A,NSZ,ODA-D,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
600073,Chennai,Tamil Nadu,Serviceable,Serviceable,Serviceable,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,Serviceable,Serviceable,Serviceable,Regular
505152,Sultanabad,Telangana,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,Serviceable,NSZ,NSZ,NSZ,NSZ,NSZ
673644,Areacode,Kerala,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
389180,Dahod,Gujarat,ODA-A,ODA-A,ODA-C,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,ODA-B,NSZ,ODA-3
517172,Pileru,Andhra Pradesh,ODA-A,ODA-A,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
444001,Akola,Maharashtra,Serviceable,Serviceable,Serviceable,Serviceable,NSZ,DIRECT,NSZ,Serviceable,NSZ,ODA-D,NSZ,ODA-1
272126,Basti,Uttar Pradesh,Serviceable,ODA-A,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
626140,Sivakasi,Tamil Nadu,Serviceable,ODA-A,ODA-A,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
742402,Ghanashyampur,West Bengal,ODA-A,NSZ,ODA-D,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
276121,Jiyanpur,Uttar Pradesh,Serviceable,ODA-A,ODA-A,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
388410,Anand,Gujarat,ODA-A,ODA-A,ODA-B,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
360030,Gondal,Gujarat,ODA-A,Serviceable,Serviceable,ODA-A,NSZ,ODA -A,Serviceable,ODA-A,NSZ,ODA-B,NSZ,ODA-1
671324,Kasaragod,Kerala,ODA-A,ODA-B,ODA-C,ODA-A,NSZ,ODA -A,Serviceable,ODA-A,NSZ,NSZ,NSZ,ODA-1
457888,Alirajpur,Madhya Pradesh,ODA-A,NSZ,ODA-C,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
396418,Navsari,Gujarat,ODA-A,Serviceable,Serviceable,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,ODA-B,NSZ,ODA-1
233310,Mardah,Uttar Pradesh,Serviceable,ODA-A,ODA-B,ODA-A,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ,NSZ
638056,Erode,Tamil Nadu,Serviceable,NSZ,ODA-A,Serviceable,NSZ,ODA -A,ODA-A,Serviceable,NSZ,Serviceable,NSZ,ODA-1
691623,Kottarakkara,Kerala,Serviceable,NSZ,NSZ,Serviceable,NSZ,DIRECT,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
320006,Jaipur,Rajasthan,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
226028,Lucknow,Uttar Pradesh,Serviceable,NSZ,ODA-B,Serviceable,Serviceable,DIRECT,Serviceable,Serviceable,NSZ,Serviceable,NSZ,Regular
586213,Muddebihal,Karnataka,Serviceable,ODA-B,ODA-B,ODA-A,NSZ,ODA-D,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-4
401200,Thane,Maharashtra,Serviceable,NSZ,NSZ,Serviceable,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
754031,Badamba,Odisha,ODA-A,NSZ,ODA-C,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,ODA-C,NSZ,ODA-2
335023,Jaipur,Rajasthan,ODA-A,ODA-A,ODA-C,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
231217,Renukoot,Uttar Pradesh,ODA-A,Serviceable,ODA-C,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
603312,Melmaruvathur,Tamil Nadu,ODA-A,NSZ,ODA-C,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
695031,Kazhakkoottam,Kerala,Serviceable,NSZ,NSZ,Serviceable,NSZ,NSZ,Serviceable,Serviceable,NSZ,Serviceable,NSZ,NSZ
682038,Cochin,Kerala,Serviceable,NSZ,Serviceable,Serviceable,ODA-A,DIRECT,ODA-A,ODA-A,NSZ,Serviceable,NSZ,Regular
521247,Pamarru,Andhra Pradesh,Serviceable,ODA-A,ODA-D,Serviceable,NSZ,ODA -B,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-2
741238,Gopalnagar,West Bengal,Serviceable,ODA-A,NSZ,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
144529,Garhshanker,Punjab,Serviceable,ODA-A,ODA-B,ODA-A,NSZ,ODA -A,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-1
261151,Maholi,Uttar Pradesh,ODA-A,NSZ,ODA-B,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
143512,Gurdaspur,Punjab,Serviceable,ODA-A,ODA-B,ODA-A,NSZ,ODA -B,ODA-A,ODA-A,NSZ,ODA-B,NSZ,ODA-2
788117,Silchar,Assam,ODA-A,ODA-B,NSZ,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
283101,Kirauli,Uttar Pradesh,ODA-A,ODA-A,ODA-A,Serviceable,NSZ,ODA -A,Serviceable,ODA-A,NSZ,NSZ,NSZ,ODA-1
263156,Bhimtal,Uttarakhand,ODA-A,ODA-B,ODA-A,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
175010,Karsog,Himachal Pradesh,Serviceable,ODA-B,NSZ,ODA-A,NSZ,ODA-D,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-4
146111,Hoshiarpur,Punjab,ODA-A,ODA-A,ODA-A,ODA-A,NSZ,DIRECT,Serviceable,Serviceable,NSZ,NSZ,NSZ,ODA-1
670301,Kannapuram,Kerala,Serviceable,Serviceable,ODA-C,ODA-A,NSZ,ODA -C,ODA-A,ODA-A,NSZ,NSZ,NSZ,ODA-3
591112,Kittur,Karnataka,Serviceable,ODA-B,ODA-A,ODA-A,NSZ,ODA -A,Serviceable,ODA-A,NSZ,ODA-B,NSZ,ODA-1
312206,Kapasan,Rajasthan,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,Serviceable,ODA-A,NSZ,NSZ,NSZ,NSZ
577245,Tarikere,Karnataka,Serviceable,ODA-A,ODA-C,ODA-A,NSZ,NSZ,Serviceable,ODA-A,NSZ,NSZ,NSZ,NSZ
303510,Lalsot,Rajasthan,Serviceable,NSZ,NSZ,ODA-A,NSZ,ODA -B,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-2
691531,Kottarakkara,Kerala,Serviceable,ODA-A,Serviceable,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
848218,Tajpur,Bihar,ODA-A,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
392021,Bharuch,Gujarat,Serviceable,ODA-A,NSZ,ODA-A,NSZ,ODA -A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-1
848214,Dalsingh Sarai,Bihar,ODA-A,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ,NSZ
413106,Indapur,Maharashtra,Serviceable,ODA-A,ODA-B,ODA-A,NSZ,ODA -B,ODA-A,ODA-A,NSZ,ODA-B,NSZ,ODA-2
333515,Buhana,Rajasthan,Serviceable,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
609301,Mayiladuthurai,Tamil Nadu,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -C,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-3
742238,Morgram,West Bengal,ODA-A,NSZ,NSZ,ODA-A,NSZ,ODA -A,NSZ,Serviceable,NSZ,NSZ,NSZ,ODA-1
799013,Udaipur-Tr,Tripura,Serviceable,ODA-A,NSZ,ODA-A,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ,NSZ
814154,Mahagama,Jharkhand,Serviceable,ODA-A,NSZ,ODA-A,NSZ,NSZ,NSZ,ODA-A,NSZ,NSZ,NSZ,NSZ
590017,Belgaum,Karnataka,Serviceable,NSZ,Serviceable,ODA-A,NSZ,DIRECT,NSZ,ODA-A,NSZ,Serviceable,NSZ,ODA-1
752107,Konark,Odisha,ODA-A,ODA-A,NSZ,ODA-A,NSZ,ODA -A,ODA-A,ODA-A,NSZ,ODA-B,NSZ,ODA-1
